Category,Size,File,Algorithm,Time(us),Comparisons,Swaps
nearly,1000,data_271.txt,MergeSort,174,6390,6390
nearly,1000,data_272.txt,InsertionSort,27,8423,7424
nearly,1000,data_272.txt,QuickSort,375,116120,58753
nearly,1000,data_272.txt,MergeSort,174,6848,6848
nearly,1000,data_273.txt,InsertionSort,22,7391,6392
nearly,1000,data_273.txt,QuickSort,283,190122,16030
nearly,1000,data_273.txt,MergeSort,170,6574,6574
nearly,1000,data_274.txt,InsertionSort,21,6001,5002
nearly,1000,data_274.txt,QuickSort,463,150795,77488
nearly,1000,data_274.txt,MergeSort,173,6466,6466
nearly,1000,data_275.txt,InsertionSort,19,6657,5658
nearly,1000,data_275.txt,QuickSort,336,95578,59838
nearly,1000,data_275.txt,MergeSort,171,6451,6451
nearly,1000,data_276.txt,InsertionSort,26,8659,7660
nearly,1000,data_276.txt,QuickSort,737,168745,146662
nearly,1000,data_276.txt,MergeSort,184,6413,6413
nearly,1000,data_277.txt,InsertionSort,22,6933,5934
nearly,1000,data_277.txt,QuickSort,401,269449,22921
nearly,1000,data_277.txt,MergeSort,171,6690,6690
nearly,1000,data_278.txt,InsertionSort,23,6379,5380
nearly,1000,data_278.txt,QuickSort,1129,254139,220079
nearly,1000,data_278.txt,MergeSort,184,6213,6213
nearly,1000,data_279.txt,InsertionSort,22,6757,5758
nearly,1000,data_279.txt,QuickSort,426,104959,77775
nearly,1000,data_279.txt,MergeSort,176,6620,6620
nearly,1000,data_28.txt,InsertionSort,19,6497,5498
nearly,1000,data_28.txt,QuickSort,395,114587,66207
nearly,1000,data_28.txt,MergeSort,176,6402,6402
nearly,1000,data_280.txt,InsertionSort,16,5187,4188
nearly,1000,data_280.txt,QuickSort,559,132296,110126
nearly,1000,data_280.txt,MergeSort,171,6363,6363
nearly,1000,data_281.txt,InsertionSort,23,7807,6808
nearly,1000,data_281.txt,QuickSort,626,204634,103810
nearly,1000,data_281.txt,MergeSort,176,6848,6848
nearly,1000,data_282.txt,InsertionSort,19,5915,4916
nearly,1000,data_282.txt,QuickSort,484,137168,87096
nearly,1000,data_282.txt,MergeSort,175,6429,6429
nearly,1000,data_283.txt,InsertionSort,27,6343,5344
nearly,1000,data_283.txt,QuickSort,826,185393,163155
nearly,1000,data_283.txt,MergeSort,178,6578,6578
nearly,1000,data_284.txt,InsertionSort,27,8961,7962
nearly,1000,data_284.txt,QuickSort,249,78449,39851
nearly,1000,data_284.txt,MergeSort,189,6558,6558
nearly,1000,data_285.txt,InsertionSort,28,8575,7576
nearly,1000,data_285.txt,QuickSort,833,181440,169513
nearly,1000,data_285.txt,MergeSort,295,6717,6717
nearly,1000,data_286.txt,InsertionSort,31,8351,7352
nearly,1000,data_286.txt,QuickSort,561,145824,102998
nearly,1000,data_286.txt,MergeSort,187,6733,6733
nearly,1000,data_287.txt,InsertionSort,26,8465,7466
nearly,1000,data_287.txt,QuickSort,307,149296,33305
nearly,1000,data_287.txt,MergeSort,172,6667,6667
nearly,1000,data_288.txt,InsertionSort,18,6161,5162
nearly,1000,data_288.txt,QuickSort,789,184989,155045
nearly,1000,data_288.txt,MergeSort,183,6586,6586
nearly,1000,data_289.txt,InsertionSort,33,9989,8990
nearly,1000,data_289.txt,QuickSort,303,112835,39962
nearly,1000,data_289.txt,MergeSort,174,6605,6605
nearly,1000,data_29.txt,InsertionSort,28,7839,6840
nearly,1000,data_29.txt,QuickSort,895,233156,167738
nearly,1000,data_29.txt,MergeSort,177,6450,6450
nearly,1000,data_290.txt,InsertionSort,22,7239,6240
nearly,1000,data_290.txt,QuickSort,632,198896,106994
nearly,1000,data_290.txt,MergeSort,202,6577,6577
nearly,1000,data_291.txt,InsertionSort,25,7647,6648
nearly,1000,data_291.txt,QuickSort,501,113561,91403
nearly,1000,data_291.txt,MergeSort,179,6596,6596
nearly,1000,data_292.txt,InsertionSort,23,6237,5238
nearly,1000,data_292.txt,QuickSort,178,84686,11817
nearly,1000,data_292.txt,MergeSort,177,6536,6536
nearly,1000,data_293.txt,InsertionSort,23,7629,6630
nearly,1000,data_293.txt,QuickSort,609,154535,110527
nearly,1000,data_293.txt,MergeSort,182,6708,6708
nearly,1000,data_294.txt,InsertionSort,40,11031,10032
nearly,1000,data_294.txt,QuickSort,221,63006,37342
nearly,1000,data_294.txt,MergeSort,175,6668,6668
nearly,1000,data_295.txt,InsertionSort,29,9055,8056
nearly,1000,data_295.txt,QuickSort,272,96992,34969
nearly,1000,data_295.txt,MergeSort,174,6861,6861
nearly,1000,data_296.txt,InsertionSort,26,8645,7646
nearly,1000,data_296.txt,QuickSort,714,165978,138918
nearly,1000,data_296.txt,MergeSort,180,6765,6765
nearly,1000,data_297.txt,InsertionSort,21,7165,6166
nearly,1000,data_297.txt,QuickSort,504,130747,94032
nearly,1000,data_297.txt,MergeSort,174,6653,6653
nearly,1000,data_298.txt,InsertionSort,25,7923,6924
nearly,1000,data_298.txt,QuickSort,472,137829,78234
nearly,1000,data_298.txt,MergeSort,177,6937,6937
nearly,1000,data_299.txt,InsertionSort,29,7987,6988
nearly,1000,data_299.txt,QuickSort,353,117018,51241
nearly,1000,data_299.txt,MergeSort,176,6701,6701
nearly,1000,data_3.txt,InsertionSort,15,4855,3856
nearly,1000,data_3.txt,QuickSort,749,186255,138668
nearly,1000,data_3.txt,MergeSort,179,6517,6517
nearly,1000,data_30.txt,InsertionSort,34,10223,9224
nearly,1000,data_30.txt,QuickSort,330,121559,47537
nearly,1000,data_30.txt,MergeSort,178,6664,6664
nearly,1000,data_31.txt,InsertionSort,19,6375,5376
nearly,1000,data_31.txt,QuickSort,316,92168,51404
nearly,1000,data_31.txt,MergeSort,174,6637,6637
nearly,1000,data_32.txt,InsertionSort,37,8077,7078
nearly,1000,data_32.txt,QuickSort,793,191497,152626
nearly,1000,data_32.txt,MergeSort,179,6534,6534
nearly,1000,data_33.txt,InsertionSort,26,8266,7267
nearly,1000,data_33.txt,QuickSort,433,104281,82310
nearly,1000,data_33.txt,MergeSort,178,6734,6734
nearly,1000,data_34.txt,InsertionSort,22,7711,6712
nearly,1000,data_34.txt,QuickSort,770,167849,155757
nearly,1000,data_34.txt,MergeSort,178,6677,6677
nearly,1000,data_35.txt,InsertionSort,18,5929,4930
nearly,1000,data_35.txt,QuickSort,262,107951,35062
nearly,1000,data_35.txt,MergeSort,172,6564,6564
nearly,1000,data_36.txt,InsertionSort,31,8395,7396
nearly,1000,data_36.txt,QuickSort,870,177949,170540
nearly,1000,data_36.txt,MergeSort,190,6509,6509
nearly,1000,data_37.txt,InsertionSort,31,7943,6944
nearly,1000,data_37.txt,QuickSort,465,110126,80964
nearly,1000,data_37.txt,MergeSort,177,6611,6611
nearly,1000,data_38.txt,InsertionSort,31,8337,7338
nearly,1000,data_38.txt,QuickSort,1068,228951,217805
nearly,1000,data_38.txt,MergeSort,183,6714,6714
nearly,1000,data_39.txt,InsertionSort,31,9603,8604
nearly,1000,data_39.txt,QuickSort,426,118125,71805
nearly,1000,data_39.txt,MergeSort,179,6601,6601
nearly,1000,data_4.txt,InsertionSort,26,8481,7482
nearly,1000,data_4.txt,QuickSort,495,133001,89273
nearly,1000,data_4.txt,MergeSort,174,6626,6626
nearly,1000,data_40.txt,InsertionSort,18,6217,5218
nearly,1000,data_40.txt,QuickSort,258,134410,18620
nearly,1000,data_40.txt,MergeSort,171,6556,6556
nearly,1000,data_41.txt,InsertionSort,30,9149,8150
nearly,1000,data_41.txt,QuickSort,829,185620,154215
nearly,1000,data_41.txt,MergeSort,183,6506,6506
nearly,1000,data_42.txt,InsertionSort,21,6969,5970
nearly,1000,data_42.txt,QuickSort,718,147704,132512
nearly,1000,data_42.txt,MergeSort,180,6547,6547
nearly,1000,data_43.txt,InsertionSort,30,8151,7152
nearly,1000,data_43.txt,QuickSort,594,142906,113673
nearly,1000,data_43.txt,MergeSort,175,6454,6454
nearly,1000,data_44.txt,InsertionSort,37,8321,7322
nearly,1000,data_44.txt,QuickSort,432,107394,79278
nearly,1000,data_44.txt,MergeSort,175,6445,6445
nearly,1000,data_45.txt,InsertionSort,31,10421,9422
nearly,1000,data_45.txt,QuickSort,447,105413,83719
nearly,1000,data_45.txt,MergeSort,175,6859,6859
nearly,1000,data_46.txt,InsertionSort,38,8971,7972
nearly,1000,data_46.txt,QuickSort,307,101994,46933
nearly,1000,data_46.txt,MergeSort,171,6466,6466
nearly,1000,data_47.txt,InsertionSort,30,9421,8422
nearly,1000,data_47.txt,QuickSort,390,107142,70491
nearly,1000,data_47.txt,MergeSort,178,6772,6772
nearly,1000,data_48.txt,InsertionSort,22,7463,6464
nearly,1000,data_48.txt,QuickSort,621,141967,124676
nearly,1000,data_48.txt,MergeSort,225,6907,6907
nearly,1000,data_49.txt,InsertionSort,22,6501,5502
nearly,1000,data_49.txt,QuickSort,423,122737,73097
nearly,1000,data_49.txt,MergeSort,170,6661,6661
nearly,1000,data_5.txt,InsertionSort,30,8285,7286
nearly,1000,data_5.txt,QuickSort,275,102700,27546
nearly,1000,data_5.txt,MergeSort,178,6683,6683
nearly,1000,data_50.txt,InsertionSort,18,5743,4744
nearly,1000,data_50.txt,QuickSort,1105,228054,220702
nearly,1000,data_50.txt,MergeSort,178,6429,6429
nearly,1000,data_51.txt,InsertionSort,35,10189,9190
nearly,1000,data_51.txt,QuickSort,435,124314,72991
nearly,1000,data_51.txt,MergeSort,180,6443,6443
nearly,1000,data_52.txt,InsertionSort,22,7387,6388
nearly,1000,data_52.txt,QuickSort,570,134710,111470
nearly,1000,data_52.txt,MergeSort,179,6523,6523
nearly,1000,data_53.txt,InsertionSort,23,7041,6042
nearly,1000,data_53.txt,QuickSort,585,137068,114608
nearly,1000,data_53.txt,MergeSort,190,6614,6614
nearly,1000,data_54.txt,InsertionSort,22,7145,6146
nearly,1000,data_54.txt,QuickSort,996,226927,196599
nearly,1000,data_54.txt,MergeSort,177,6364,6364
nearly,1000,data_55.txt,InsertionSort,24,7711,6712
nearly,1000,data_55.txt,QuickSort,394,115741,65883
nearly,1000,data_55.txt,MergeSort,181,6724,6724
nearly,1000,data_56.txt,InsertionSort,29,7979,6980
nearly,1000,data_56.txt,QuickSort,296,79050,52982
nearly,1000,data_56.txt,MergeSort,175,6604,6604
nearly,1000,data_57.txt,InsertionSort,29,8663,7664
nearly,1000,data_57.txt,QuickSort,535,117849,106177
nearly,1000,data_57.txt,MergeSort,184,6706,6706
nearly,1000,data_58.txt,InsertionSort,28,8931,7932
nearly,1000,data_58.txt,QuickSort,1251,278687,247929
nearly,1000,data_58.txt,MergeSort,184,6584,6584
nearly,1000,data_59.txt,InsertionSort,23,7291,6292
nearly,1000,data_59.txt,QuickSort,1099,247786,218478
nearly,1000,data_59.txt,MergeSort,187,6552,6552
nearly,1000,data_6.txt,InsertionSort,34,10131,9132
nearly,1000,data_6.txt,QuickSort,741,168446,144999
nearly,1000,data_6.txt,MergeSort,176,6702,6702
nearly,1000,data_60.txt,InsertionSort,37,8147,7148
nearly,1000,data_60.txt,QuickSort,404,104562,69779
nearly,1000,data_60.txt,MergeSort,179,6625,6625
nearly,1000,data_61.txt,InsertionSort,22,6459,5460
nearly,1000,data_61.txt,QuickSort,994,203234,198092
nearly,1000,data_61.txt,MergeSort,191,6260,6260
nearly,1000,data_62.txt,InsertionSort,31,8901,7902
nearly,1000,data_62.txt,QuickSort,980,206138,187238
nearly,1000,data_62.txt,MergeSort,177,6574,6574
nearly,1000,data_63.txt,InsertionSort,22,7047,6048
nearly,1000,data_63.txt,QuickSort,262,72538,43395
nearly,1000,data_63.txt,MergeSort,175,6619,6619
nearly,1000,data_64.txt,InsertionSort,33,10069,9070
nearly,1000,data_64.txt,QuickSort,344,83846,63000
nearly,1000,data_64.txt,MergeSort,176,6585,6585
nearly,1000,data_65.txt,InsertionSort,42,10127,9130
nearly,1000,data_65.txt,QuickSort,1272,261939,250464
nearly,1000,data_65.txt,MergeSort,173,6544,6544
nearly,1000,data_66.txt,InsertionSort,31,9519,8520
nearly,1000,data_66.txt,QuickSort,930,207116,187911
nearly,1000,data_66.txt,MergeSort,184,6390,6390
nearly,1000,data_67.txt,InsertionSort,27,8237,7238
nearly,1000,data_67.txt,QuickSort,751,180037,140898
nearly,1000,data_67.txt,MergeSort,181,6528,6528
nearly,1000,data_68.txt,InsertionSort,14,4307,3308
nearly,1000,data_68.txt,QuickSort,716,153625,139826
nearly,1000,data_68.txt,MergeSort,181,6221,6221
nearly,1000,data_69.txt,InsertionSort,28,9021,8022
nearly,1000,data_69.txt,QuickSort,789,163967,150598
nearly,1000,data_69.txt,MergeSort,176,6212,6212
nearly,1000,data_7.txt,InsertionSort,24,7169,6170
nearly,1000,data_7.txt,QuickSort,963,211334,194669
nearly,1000,data_7.txt,MergeSort,180,6284,6284
nearly,1000,data_70.txt,InsertionSort,27,8361,7362
nearly,1000,data_70.txt,QuickSort,254,62595,45052
nearly,1000,data_70.txt,MergeSort,172,6936,6936
nearly,1000,data_71.txt,InsertionSort,27,8305,7306
nearly,1000,data_71.txt,QuickSort,929,223386,185474
nearly,1000,data_71.txt,MergeSort,188,6466,6466
nearly,1000,data_72.txt,InsertionSort,32,9297,8298
nearly,1000,data_72.txt,QuickSort,396,105393,69967
nearly,1000,data_72.txt,MergeSort,174,6688,6688
nearly,1000,data_73.txt,InsertionSort,20,6877,5878
nearly,1000,data_73.txt,QuickSort,416,104951,80329
nearly,1000,data_73.txt,MergeSort,174,6769,6769
nearly,1000,data_74.txt,InsertionSort,21,6961,5962
nearly,1000,data_74.txt,QuickSort,379,94413,68145
nearly,1000,data_74.txt,MergeSort,173,6656,6656
nearly,1000,data_75.txt,InsertionSort,27,8251,7252
nearly,1000,data_75.txt,QuickSort,194,63392,28970
nearly,1000,data_75.txt,MergeSort,174,6671,6671
nearly,1000,data_76.txt,InsertionSort,23,7891,6892
nearly,1000,data_76.txt,QuickSort,272,84131,43911
nearly,1000,data_76.txt,MergeSort,170,6535,6535
nearly,1000,data_77.txt,InsertionSort,33,6859,5860
nearly,1000,data_77.txt,QuickSort,188,56995,26975
nearly,1000,data_77.txt,MergeSort,174,6667,6667
nearly,1000,data_78.txt,InsertionSort,24,8387,7388
nearly,1000,data_78.txt,QuickSort,604,154622,118004
nearly,1000,data_78.txt,MergeSort,171,6576,6576
nearly,1000,data_79.txt,InsertionSort,30,8127,7128
nearly,1000,data_79.txt,QuickSort,304,73334,57952
nearly,1000,data_79.txt,MergeSort,177,6780,6780
nearly,1000,data_8.txt,InsertionSort,39,10567,9568
nearly,1000,data_8.txt,QuickSort,432,108757,80653
nearly,1000,data_8.txt,MergeSort,175,6899,6899
nearly,1000,data_80.txt,InsertionSort,19,6421,5422
nearly,1000,data_80.txt,QuickSort,345,100808,60479
nearly,1000,data_80.txt,MergeSort,174,6515,6515
nearly,1000,data_81.txt,InsertionSort,33,8499,7500
nearly,1000,data_81.txt,QuickSort,674,158862,131603
nearly,1000,data_81.txt,MergeSort,218,6690,6690
nearly,1000,data_82.txt,InsertionSort,17,5969,4970
nearly,1000,data_82.txt,QuickSort,448,166121,69857
nearly,1000,data_82.txt,MergeSort,171,6387,6387
nearly,1000,data_83.txt,InsertionSort,18,6471,5472
nearly,1000,data_83.txt,QuickSort,541,180571,88756
nearly,1000,data_83.txt,MergeSort,172,6253,6253
nearly,1000,data_84.txt,InsertionSort,21,7311,6312
nearly,1000,data_84.txt,QuickSort,343,84817,61783
nearly,1000,data_84.txt,MergeSort,174,6746,6746
nearly,1000,data_85.txt,InsertionSort,25,7105,6106
nearly,1000,data_85.txt,QuickSort,651,163213,122766
nearly,1000,data_85.txt,MergeSort,175,6779,6779
nearly,1000,data_86.txt,InsertionSort,22,6607,5608
nearly,1000,data_86.txt,QuickSort,1119,235368,224061
nearly,1000,data_86.txt,MergeSort,185,6136,6136
nearly,1000,data_87.txt,InsertionSort,27,8119,7120
nearly,1000,data_87.txt,QuickSort,539,126105,102281
nearly,1000,data_87.txt,MergeSort,176,6501,6501
nearly,1000,data_88.txt,InsertionSort,25,6889,5890
nearly,1000,data_88.txt,QuickSort,408,94984,77134
nearly,1000,data_88.txt,MergeSort,175,6505,6505
nearly,1000,data_89.txt,InsertionSort,20,7135,6136
nearly,1000,data_89.txt,QuickSort,665,163108,127469
nearly,1000,data_89.txt,MergeSort,180,6346,6346
nearly,1000,data_9.txt,InsertionSort,31,8611,7612
nearly,1000,data_9.txt,QuickSort,603,140805,106993
nearly,1000,data_9.txt,MergeSort,194,6822,6822
nearly,1000,data_90.txt,InsertionSort,25,8801,7802
nearly,1000,data_90.txt,QuickSort,247,89488,34251
nearly,1000,data_90.txt,MergeSort,172,6772,6772
nearly,1000,data_91.txt,InsertionSort,30,8457,7458
nearly,1000,data_91.txt,QuickSort,725,181172,143687
nearly,1000,data_91.txt,MergeSort,177,6441,6441
nearly,1000,data_92.txt,InsertionSort,20,5769,4770
nearly,1000,data_92.txt,QuickSort,661,154003,129714
nearly,1000,data_92.txt,MergeSort,179,6498,6498
nearly,1000,data_93.txt,InsertionSort,21,6301,5302
nearly,1000,data_93.txt,QuickSort,525,115516,101475
nearly,1000,data_93.txt,MergeSort,180,6555,6555
nearly,1000,data_94.txt,InsertionSort,13,4555,3556
nearly,1000,data_94.txt,QuickSort,459,182518,57629
nearly,1000,data_94.txt,MergeSort,173,6619,6619
nearly,1000,data_95.txt,InsertionSort,17,5469,4470
nearly,1000,data_95.txt,QuickSort,972,204640,191324
nearly,1000,data_95.txt,MergeSort,180,6234,6234
nearly,1000,data_96.txt,InsertionSort,35,10267,9268
nearly,1000,data_96.txt,QuickSort,252,79449,37509
nearly,1000,data_96.txt,MergeSort,180,6670,6670
nearly,1000,data_97.txt,InsertionSort,24,7431,6432
nearly,1000,data_97.txt,QuickSort,1002,209136,203610
nearly,1000,data_97.txt,MergeSort,184,6497,6497
nearly,1000,data_98.txt,InsertionSort,28,7535,6536
nearly,1000,data_98.txt,QuickSort,424,103427,79792
nearly,1000,data_98.txt,MergeSort,174,6781,6781
nearly,1000,data_99.txt,InsertionSort,25,7373,6374
nearly,1000,data_99.txt,QuickSort,354,145551,46889
nearly,1000,data_99.txt,MergeSort,174,6650,6650
nearly,10000,data_0.txt,InsertionSort,2004,669555,659556
nearly,10000,data_0.txt,QuickSort,3148,971373,448579
nearly,10000,data_0.txt,MergeSort,1979,100158,100158
nearly,10000,data_1.txt,InsertionSort,2428,804501,794502
nearly,10000,data_1.txt,QuickSort,2978,876298,443651
nearly,10000,data_1.txt,MergeSort,1923,100667,100667
nearly,10000,data_10.txt,InsertionSort,2025,661495,651496
nearly,10000,data_10.txt,QuickSort,5537,1782640,760232
nearly,10000,data_10.txt,MergeSort,1973,101267,101267
nearly,10000,data_100.txt,InsertionSort,2364,755797,745798
nearly,10000,data_100.txt,QuickSort,3300,1420726,367200
nearly,10000,data_100.txt,MergeSort,1955,100956,100956
nearly,10000,data_101.txt,InsertionSort,1889,632299,622300
nearly,10000,data_101.txt,QuickSort,4320,1441364,624255
nearly,10000,data_101.txt,MergeSort,1980,100224,100224
nearly,10000,data_102.txt,InsertionSort,1755,583131,573132
nearly,10000,data_102.txt,QuickSort,7939,2519071,1145498
nearly,10000,data_102.txt,MergeSort,1919,100635,100635
nearly,10000,data_103.txt,InsertionSort,2126,692469,682470
nearly,10000,data_103.txt,QuickSort,3183,1000573,468255
nearly,10000,data_103.txt,MergeSort,1861,100424,100424
nearly,10000,data_104.txt,InsertionSort,1861,604691,594692
nearly,10000,data_104.txt,QuickSort,8738,2488072,1458576
nearly,10000,data_104.txt,MergeSort,1972,101738,101738
nearly,10000,data_105.txt,InsertionSort,2224,719099,709100
nearly,10000,data_105.txt,QuickSort,5053,1301319,800141
nearly,10000,data_105.txt,MergeSort,1942,100256,100256
nearly,10000,data_106.txt,InsertionSort,2165,720613,710614
nearly,10000,data_106.txt,QuickSort,2585,1226348,229972
nearly,10000,data_106.txt,MergeSort,1971,101045,101045
nearly,10000,data_107.txt,InsertionSort,2236,737969,727970
nearly,10000,data_107.txt,QuickSort,6615,1649895,1128378
nearly,10000,data_107.txt,MergeSort,1962,99506,99506
nearly,10000,data_108.txt,InsertionSort,2364,764551,754552
nearly,10000,data_108.txt,QuickSort,6269,1555192,1025865
nearly,10000,data_108.txt,MergeSort,1954,97440,97440
nearly,10000,data_109.txt,InsertionSort,1886,640829,630830
nearly,10000,data_109.txt,QuickSort,5235,1227294,789474
nearly,10000,data_109.txt,MergeSort,1839,100791,100791
nearly,10000,data_11.txt,InsertionSort,1843,625467,615468
nearly,10000,data_11.txt,QuickSort,6378,1835129,909267
nearly,10000,data_11.txt,MergeSort,1972,100397,100397
nearly,10000,data_110.txt,InsertionSort,2307,761611,751612
nearly,10000,data_110.txt,QuickSort,5122,1241386,883616
nearly,10000,data_110.txt,MergeSort,2053,100315,100315
nearly,10000,data_111.txt,InsertionSort,1921,660683,650684
nearly,10000,data_111.txt,QuickSort,9557,2483164,1574569
nearly,10000,data_111.txt,MergeSort,1919,100735,100735
nearly,10000,data_112.txt,InsertionSort,2109,716318,706319
nearly,10000,data_112.txt,QuickSort,9845,2292368,1761450
nearly,10000,data_112.txt,MergeSort,1969,100783,100783
nearly,10000,data_113.txt,InsertionSort,2068,671251,661252
nearly,10000,data_113.txt,QuickSort,6231,1471167,1093313
nearly,10000,data_113.txt,MergeSort,1960,99628,99628
nearly,10000,data_114.txt,InsertionSort,1935,638505,628506
nearly,10000,data_114.txt,QuickSort,11912,2822211,2102268
nearly,10000,data_114.txt,MergeSort,1966,100394,100394
nearly,10000,data_115.txt,InsertionSort,1738,572719,562720
nearly,10000,data_115.txt,QuickSort,11918,2662393,2196713
nearly,10000,data_115.txt,MergeSort,1963,99372,99372
nearly,10000,data_116.txt,InsertionSort,2199,718831,708832
nearly,10000,data_116.txt,QuickSort,1866,791355,158029
nearly,10000,data_116.txt,MergeSort,1914,101182,101182
nearly,10000,data_117.txt,InsertionSort,2101,682953,672954
nearly,10000,data_117.txt,QuickSort,11047,2616626,1907073
nearly,10000,data_117.txt,MergeSort,2003,99529,99529
nearly,10000,data_118.txt,InsertionSort,2092,677435,667436
nearly,10000,data_118.txt,QuickSort,4665,1441936,710156
nearly,10000,data_118.txt,MergeSort,2006,101368,101368
nearly,10000,data_119.txt,InsertionSort,2268,708657,698658
nearly,10000,data_119.txt,QuickSort,3884,1179268,516522
nearly,10000,data_119.txt,MergeSort,2027,100086,100086
nearly,10000,data_12.txt,InsertionSort,2314,728443,718444
nearly,10000,data_12.txt,QuickSort,19615,4429739,3407226
nearly,10000,data_12.txt,MergeSort,1976,98103,98103
nearly,10000,data_120.txt,InsertionSort,2021,635937,625938
nearly,10000,data_120.txt,QuickSort,6243,1781566,932356
nearly,10000,data_120.txt,MergeSort,2017,99293,99293
nearly,10000,data_121.txt,InsertionSort,2222,692567,682568
nearly,10000,data_121.txt,QuickSort,5903,1709990,873491
nearly,10000,data_121.txt,MergeSort,2014,99768,99768
nearly,10000,data_122.txt,InsertionSort,2672,842029,832030
nearly,10000,data_122.txt,QuickSort,7763,1709476,1326633
nearly,10000,data_122.txt,MergeSort,2022,100624,100624
nearly,10000,data_123.txt,InsertionSort,2220,688849,678850
nearly,10000,data_123.txt,QuickSort,3782,1031961,531955
nearly,10000,data_123.txt,MergeSort,2121,100590,100590
nearly,10000,data_124.txt,InsertionSort,2240,710011,700012
nearly,10000,data_124.txt,QuickSort,2975,873986,373184
nearly,10000,data_124.txt,MergeSort,2079,101651,101651
nearly,10000,data_125.txt,InsertionSort,2575,807589,797590
nearly,10000,data_125.txt,QuickSort,5599,1397201,864671
nearly,10000,data_125.txt,MergeSort,2078,99852,99852
nearly,10000,data_126.txt,InsertionSort,2212,691977,681978
nearly,10000,data_126.txt,QuickSort,7400,2618229,704785
nearly,10000,data_126.txt,MergeSort,2003,98025,98025
nearly,10000,data_127.txt,InsertionSort,2139,653559,643560
nearly,10000,data_127.txt,QuickSort,4537,1463314,551435
nearly,10000,data_127.txt,MergeSort,2116,100485,100485
nearly,10000,data_128.txt,InsertionSort,2079,663699,653700
nearly,10000,data_128.txt,QuickSort,5610,1382008,889545
nearly,10000,data_128.txt,MergeSort,2073,99611,99611
nearly,10000,data_129.txt,InsertionSort,2118,698925,688926
nearly,10000,data_129.txt,QuickSort,7824,1715048,1333203
nearly,10000,data_129.txt,MergeSort,2117,98552,98552
nearly,10000,data_13.txt,InsertionSort,1865,601363,591364
nearly,10000,data_13.txt,QuickSort,4525,1362454,590752
nearly,10000,data_13.txt,MergeSort,2127,99328,99328
nearly,10000,data_130.txt,InsertionSort,2100,654203,644204
nearly,10000,data_130.txt,QuickSort,6477,1758834,959364
nearly,10000,data_130.txt,MergeSort,2062,99413,99413
nearly,10000,data_131.txt,InsertionSort,2335,706799,696800
nearly,10000,data_131.txt,QuickSort,7023,2138592,984806
nearly,10000,data_131.txt,MergeSort,2192,100501,100501
nearly,10000,data_132.txt,InsertionSort,2094,650691,640694
nearly,10000,data_132.txt,QuickSort,5084,1301442,757181
nearly,10000,data_132.txt,MergeSort,2052,100070,100070
nearly,10000,data_133.txt,InsertionSort,2254,702833,692834
nearly,10000,data_133.txt,QuickSort,9326,2057203,1547851
nearly,10000,data_133.txt,MergeSort,2148,98305,98305
nearly,10000,data_134.txt,InsertionSort,2265,664037,654038
nearly,10000,data_134.txt,QuickSort,8392,2962307,981000
nearly,10000,data_134.txt,MergeSort,2020,98019,98019
nearly,10000,data_135.txt,InsertionSort,1829,610695,600696
nearly,10000,data_135.txt,QuickSort,2291,1067184,205181
nearly,10000,data_135.txt,MergeSort,1953,100453,100453
nearly,10000,data_136.txt,InsertionSort,2492,718651,708652
nearly,10000,data_136.txt,QuickSort,6055,1624487,889469
nearly,10000,data_136.txt,MergeSort,2121,98943,98943
nearly,10000,data_137.txt,InsertionSort,2376,737615,727616
nearly,10000,data_137.txt,QuickSort,5858,1343429,907256
nearly,10000,data_137.txt,MergeSort,2037,100126,100126
nearly,10000,data_138.txt,InsertionSort,2209,684311,674312
nearly,10000,data_138.txt,QuickSort,5639,1991527,675930
nearly,10000,data_138.txt,MergeSort,2070,101205,101205
nearly,10000,data_139.txt,InsertionSort,2134,718675,708676
nearly,10000,data_139.txt,QuickSort,3609,1201954,495385
nearly,10000,data_139.txt,MergeSort,2031,100989,100989
nearly,10000,data_14.txt,InsertionSort,1964,650561,640562
nearly,10000,data_14.txt,QuickSort,6186,1803971,891385
nearly,10000,data_14.txt,MergeSort,2043,100116,100116
nearly,10000,data_140.txt,InsertionSort,2417,754307,744308
nearly,10000,data_140.txt,QuickSort,8588,1753578,1325726
nearly,10000,data_140.txt,MergeSort,2045,98723,98723
nearly,10000,data_141.txt,InsertionSort,2298,714445,704446
nearly,10000,data_141.txt,QuickSort,11624,2440638,2028388
nearly,10000,data_141.txt,MergeSort,2087,100056,100056
nearly,10000,data_142.txt,InsertionSort,1794,580833,570834
nearly,10000,data_142.txt,QuickSort,20573,4027879,3311991
nearly,10000,data_142.txt,MergeSort,2067,99783,99783
nearly,10000,data_143.txt,InsertionSort,2270,730623,720624
nearly,10000,data_143.txt,QuickSort,2096,832437,183709
nearly,10000,data_143.txt,MergeSort,1833,101998,101998
nearly,10000,data_144.txt,InsertionSort,2030,712955,702956
nearly,10000,data_144.txt,QuickSort,2693,845611,413501
nearly,10000,data_144.txt,MergeSort,1871,100609,100609
nearly,10000,data_145.txt,InsertionSort,2057,727873,717876
nearly,10000,data_145.txt,QuickSort,5851,1767892,967550
nearly,10000,data_145.txt,MergeSort,1871,101728,101728
nearly,10000,data_146.txt,InsertionSort,1911,668357,658358
nearly,10000,data_146.txt,QuickSort,4630,1257492,741660
nearly,10000,data_146.txt,MergeSort,1854,100545,100545
